bot@bot|||False
google bot|||False
"exec cmd=""/bin/id"""|||False
alert(0)|||False
webwalkerbot|||False
55329.glrdmd.eu|||False
+http://hilfe.acont.de/bot.html|||True
ActiveWorlds|||True
atraxbot|||True
baypup|||True
bim-zone|||True
Colloquy4132|||True
debian_501|||True
deva|||True
FDM|||True
filter|||True
HanRSS|||True
jrCrawler|||True
Kupengpat|||True
LongURL|||True
mars|||True
50.nu|||True
nu_tch-princeton|||True
O'Reilly|||True
OSSProxy|||True
rootlink|||True
SaladSpoon|||True
SharpReader|||True
Skywalker|||True
TalkPortalCrawler|||True
scout|||True
Charlotte|||True
joc|||True
is4we|||True
linbot|||True
new york times|||True
ebay relevance|||True
semcrawler|||True
polyanalyst|||True
kaist|||True
flickysearchbot|||True
sphinx|||True
smarte|||True
autobaron|||True
shopstylebot|||True
piki.fr|||True
cspider|||True
submitnet|||True
adk-crawler|||True
archiveteambot|||True
blackwidow|||True
gsa-eloan|||True
bitlybot|||True
zeecrawler|||True
fubraspider|||True
edintorni|||True
mecs|||True
topyx-crawler|||True
a .net web crawler|||True
codeton|||True
enquisite|||True
superpagesurlverifybot|||True
r6_commentreader|||True
gazaro crawler|||True
issuecrawler|||True
sitecrawler|||True
j52|||True
spellrus|||True
synapticsearch|||True
smartandsimplewebcrawler|||True
(J2ME|||True
?script.error?|||True
bnyonkqwyagacpbyfhwft|||True
ZONGOLBOT|||True
zeger|||True
Spector|||True
rassler|||True
POE-Component|||True
FarKrank|||True
amaya|||True
COMTORBOT|||True
computergeek|||True
Bundestrojaner|||True
atlantic|||True
facebook|||True
sincap|||True
SiteGuardBot|||True
SiteSnagger|||True
Snappy|||True
SOFTWING_TEAR_AGENT_1_0|||True
spamBLOCK|||True
spywareFINDER|||True
TailsweepBlogCrawler|||True
TasBot|||True
TDMSIC.ORG|||True
Teoma|||True
TFC|||True
THis|||True
TL32Sn|||True
tlg-google-93465|||True
TrackBack|||True
Twingly|||True
um_bicho|||True
URLValidator|||True
West|||True
Who.is|||True
Wk/1.0|||True
Wolfram|||True
YapBot_v0.1|||True
YelliowBot|||True
Yubico|||True
Notifixious|||True
Nuhk|||True
olkin|||True
omgilibot/0.3|||True
Orgbybot|||True
PHarvester|||True
Picsel|||True
PigFear|||True
Pizilla++|||True
PKU|||True
ProxyTestAuth|||True
QEAVis|||True
RacaiCrawler|||True
RoRobbot|||True
Ruky-Bot|||True
S5-E32PVAMTU8NJS|||True
Schäuble|||True
scribdbot_user_agent:|||True
SDBot|||True
Semulator|||True
Mr.|||True
MSIndianWebcrawl|||True
naoFavicon4IE|||True
NetFox|||True
network467|||True
NewSpider|||True
1st|||True
A-listed|||True
Adirbot|||True
AHSHTTP_POST_R|||True
AJakieToMaZnaczenie|||True
AnoProxy|||True
Arexx|||True
aworm-injector|||True
Axonize-bot|||True
bensbot|||True
ETS|||True
event_fetcher|||True
Excalibur|||True
F$Ajax|||True
FeedMyInbox|||True
FGet|||True
FirePanther|||True
GetWebFile|||True
Google-Site-Verification|||True
GT::WWW|||True
Gungator|||True
hclsreport-crawler|||True
HiPPiE|||True
hitcrawler|||True
HTC-P4600|||True
iamdebugger|||True
IBM.Orange.Web.Filter|||True
IM/0.1|||True
iPhone|||True
IPOD|||True
IrssiUrlLog|||True
JEDI-VCL|||True
Juuhbot|||True
LexxeBot|||True
libsoup|||True
LIMEWIRE|||True
Lite-Nav|||True
livwww-perl|||True
LookUpCrawler|||True
Loserbot|||True
luchs.at|||True
MidnightBowling|||True
BubbleGum|||True
BuzzSoRadBot|||True
Ciao|||True
ContentBarrier|||True
daemon|||True
DailyPerfect|||True
dit|||True
mixi-crawler|||True
MMHttp|||True
doubleverify|||True
full web bot|||True
gingercrawler|||True
hapax|||True
idearenewsspider|||True
ingrid|||True
magpie-crawler|||True
mbot|||True
mwmcrawler|||True
norbert|||True
ovalearthbot|||True
poprlbot|||True
pressarmybot|||True
sietscrawler|||True
st7bot|||True
swsbot/1.3|||True
tffiebot|||True
uolcrawler|||True
xbrt.com|||True
192.comagent|||True
link|||True
screened|||True
urlsearchhook|||True
hcat|||True
htdig|||True
MegaUpload|||True
aa bot|||True
s2bot|||True
uberbot|||True
flashloadbot|||True
busiversebot|||True
ddetailsbot|||True
likebot|||True
cisionbot|||True
oodlebot|||True
clickriverbot|||True
tokenizer|||True
wikiofeedbot|||True
blitzbot@tricus.com|||True
open|||True
pbbot|||True
shoppinglinkcentral.com-topic-specific-search-engine-bot|||True
urlfan-bot/1.0;|||True
to-night-bot|||True
rzuqkkbotzva|||True
willybot|||True
xchange.ws|||True
modiphibot|||True
monitorizebot|||True
maggbot|||True
noteworthybot|||True
taleeebot|||True
zupeebot|||True
properazzibot|||True
voinicsbot|||True
feedness-bot|||True
quik-findbot|||True
niftyssbot|||True
tybot|||True
kurzor|||True
gnoztik|||True
i-marketbot|||True
twengabot|||True
kmsearchbot|||True
tjoosbot|||True
yadirectbot|||True
googleebot|||True
swsbot/1.4|||True
sbl-bot|||True
caliperbot|||True
elbowbot|||True
houndercrawl|||True
localbot|||True
panelbot|||True
mediawords|||True
siteqa|||True
propbot|||True
mblast|||True
flashrip|||True
shiteater|||True
msmbot|||True
happyfunbot|||True
blips|||True
elblindo|||True
mgahncsniegbotbvgzl|||True
bcwywurbotpz|||True
viodxwwirwbotxndro|||True
wceotbotus|||True
soource|||True
seo|||True
pwcauditbotpwcaudit|||True
div|||True
jetbot|||True
adsbotpwcaudit|||True
3xworld.org|||True
uxctbotypbtlv|||True
ebotoyszgpjgclgwkin|||True
automapit|||True
nichebot|||True
pentafocus.com|||True
llssbot|||True
nambu|||True
joebot|||True
retailfans|||True
wordbot.net|||True
verboten|||True
king|||True
magus|||True
innovantagebot|||True
nya--n|||True
tailsweepbot|||True
followsite|||True
draftmedia|||True
wikiopxyfeedbot|||True
lexibot|||True
rossbot|||True
keywalkerbot|||True
sportspyderbot|||True
methabot|||True
albertbot|||True
clicktale|||True
.NET Framework Test Client|||True
_detectURL|||True
AgentName|||True
AISearchBot|||True
Allrati|||True
AltaVista|||True
amibot|||True
Anon|||True
Apache|||True
aria2|||True
BatchScan|||True
betaBot|||True
BitvoUserAgent|||True
Blubberlutsch|||True
BookmarkSync|||True
BPImageWalker|||True
Brand|||True
chWWW|||True
ClamAV|||True
CoralWebPrx|||True
crawly_2.6.3|||True
cugeCrawler|||True
CydralSpider|||True
DB_DEBUG|||True
DealGates|||True
Deebo|||True
Deviance|||True
DNSMine|||True
DopodC720|||True
dtSearch|||True
Eisoo|||True
eMule|||True
ePochta_Extractor|||True
Fauxzilla|||True
FeedDemon|||True
Feedjit|||True
FirePHP|||True
Frelicbot|||True
gbot|||True
georg|||True
Googoebot|||True
gvfs|||True
hakiaBot|||True
HAL|||True
Heilbut|||True
HyperEstraier|||True
Inar_spider|||True
IOI|||True
Isidorus|||True
iSpider|||True
Its|||True
jak1471|||True
libcurl|||True
linux|||True
masidani_bot|||True
MDbot|||True
Megite|||True
Mobitype|||True
Mofdala|||True
Morpheus|||True
Net-Seekr|||True
NetID.com|||True
Nitroglobal|||True
NSO_Debugger|||True
Onetime|||True
PageNest|||True
PDFBot|||True
PECL::HTTP|||True
Perl|||True
Plonebot|||True
portalmmm|||True
R6_FeedFetcher|||True
rdfbot|||True
RegexBuddy|||True
Search|||True
SeznamBot|||True
SeznamScreenshotator|||True
ShrinkTheWeb.com|||True
Site-Perf.com|||True
Sphere|||True
Squid|||True
Subtext|||True
SuperHTTP|||True
Swami1|||True
swish-e|||True
Tagatum|||True
Tarantula|||True
Tasapspider|||True
"""Testbot"|||True
TRINIDAD-1266|||True
Twitturly|||True
UFO|||True
University_Bot_Beta_1|||True
URLBase|||True
user_agent=Mp3Bot|||True
Voracious|||True
w3m|||True
WHttpTest|||True
Woovi|||True
XeonBot|||True
Y!J-BRI|||True
Yanga|||True
ZontirBot|||True
Ad Muncher|||True
+kmem|||True
8bo|||True
!Susie|||True
"""YahooFeedSeeker"|||True
Icon|||True
IxHTTP_Get|||True
JetBrains|||True
Jigsaw|||True
JoBo|||True
K-Meleon|||True
kalooga|||True
KDDI-CA33|||True
Knight|||True
Lynx|||True
MECOM-IndexBot|||True
Metaspinner|||True
MLBot|||True
Doris|||True
DuckDuckBot|||True
eCatch|||True
Elric|||True
Email|||True
EnaBot|||True
EroCrawler|||True
eSyndiCat|||True
ExactSearch|||True
exooba|||True
EXPLORER|||True
Express|||True
FBI|||True
FeedBurner|||True
FeedHub|||True
fetch|||True
Firebat|||True
FlashGet|||True
Gandalf|||True
GeonaBot|||True
gnu-classpath|||True
Goglebot|||True
Goldfire|||True
google-bot|||True
GoogleProject|||True
heartland|||True
HMSEbot|||True
Hostcrawler|||True
ajSitemap|||True
alef|||True
autowebdir|||True
Barca|||True
Basalt|||True
BebopBot|||True
BilgiBot|||True
BinGet|||True
Biyubi|||True
BKA|||True
blackspider|||True
bleeding-sucker-bot|||True
blind-dice|||True
BloobyBot|||True
BND|||True
CacheServer|||True
Carracas|||True
CatchBot|||True
CCBot|||True
CentiverseBot|||True
cf_crawler|||True
Chilkat|||True
Chitika|||True
Clown|||True
ColdFusion|||True
cr4nk.com|||True
Cynthia|||True
Daruma|||True
darxi|||True
devil|||True
Domain|||True
MSR-ISRCCrawler|||True
NameOfAgent|||True
NetWhatCrawler|||True
NicheSpider|||True
NoggaNogga|||True
nrsbot|||True
NSplayer|||True
Offline Explorer|||True
OnlineWebCheck|||True
OOZBOT|||True
pangolin|||True
Path|||True
Rankivabot|||True
REBI-Shoveler|||True
Rojo|||True
Rome Client|||True
sad|||True
Science Traveller|||True
Semager|||True
ShablastBot|||True
SharedService.Crawler|||True
Site Sniper|||True
SiteWinder|||True
Sosoimagespider|||True
Stealth Session|||True
StoneHttpAgent|||True
STRYDER|||True
Student study spider|||True
Sumimasen Spider|||True
SuperBot|||True
The Expert HTML Source|||True
TheRarestParser|||True
TinEye|||True
tomocha|||True
Touche|||True
UdmSearch|||True
Utopia|||True
veoh|||True
void|||True
W3CLineMode|||True
WDG_Validator|||True
WinInetSimpleRequest|||True
wisponbot|||True
WordChampBot|||True
www.fi|||True
www.light2art|||True
WWWOFFLE|||True
Xaldon|||True
xChaos_Arachne|||True
XMLHTTP|||True
Y!TunnelPro|||True
YebolBot|||True
YTunnelPro|||True
Z-Add Link Checker|||True
oclc spider|||True
biz360 spider|||True
msie 6.0(spider|||True
i-market spider|||True
tl spider|||True
taiga web spider|||True
vspider|||True
boogooo spider|||True
rispider|||True
research-spider|||True
zibber|||True
nl-crawler|||True
new york time research and development crawler|||True
ptech|||True
ucmore crawler|||True
infraenterprise|||True
amorphiccrawler|||True
optidiscover|||True
texttrust|||True
business.com bot|||True
jiglu-crawler-bot|||True
infousabot|||True
iiitbot|||True
terrawizbot|||True
technoratibot|||True
key360bot|||True
aleadsoftbot|||True
agent anonymous|||True
pcbeaconbot|||True
paxinas.com|||True
oxado-bot|||True
eventbot|||True
factbot|||True
Anti-XBOCT|||True
Blern|||True
BlueDragon|||True
Bookdog|||True
CFG_SPIDER_USER_AGENT|||True
Cuttlefish|||True
DA 7.0|||True
dmoz_tool3|||True
gemiusbot|||True
Grub|||True
Hampsters|||True
Image Collector|||True
ljt_ignoreme|||True
Lovel|||True
Microwave Oven|||True
ninetowns|||True
notie|||True
NUCLEARFOX|||True
Nutexplore|||True
oegp|||True
Particls|||True
Pockey|||True
science_crawler_by_informatics|||True
Sosospider|||True
Steeler|||True
SygolBot|||True
Tannoy|||True
Teemer|||True
ThaiSUE|||True
travel|||True
UltraUptime|||True
wikiwix|||True
www.bilgisayar|||True
grbot|||True
BaboomBot|||True
dnScoop|||True
dodgebot|||True
envolk|||True
Envolo|||True
GoogleReport|||True
hbtronix.spider|||True
heeii|||True
JuicyBits_Indexer|||True
LinxChequer|||True
MakeMyReport.com|||True
MalleHenkie|||True
MaSagool|||True
MicroCosmoTalk|||True
NetSongBot|||True
OmniWeb|||True
Port Huron Labs|||True
pythonic-crawler|||True
Sirketcebot|||True
SiteTruth.com|||True
SlySearch|||True
Spock Crawler|||True
tags2dir.com|||True
topicblogs|||True
URI::Fetch|||True
venkatpb bot|||True
WinHTTP Example|||True
Chickety China|||True
Feed::Find|||True
Gulper Web Bot|||True
great-plains-web-spider|||True
flatlandbot|||True
FeedValidator|||True
FeedFetcher-Google|||True
Hatena|||True
Mail Harvester|||True
Mercurius.exe|||True
Mweb crawler|||True
Pete-Spider|||True
Python-httplib2|||True
shelob|||True
Slip Knees|||True
TulipChain|||True
w3c-checklink|||True
code-crawler.com|||True
google spider|||True
adsbot-google|||True
::_detectURL|||True
FunWebProducts|||True
GameBox|||True
GetHTMLContents3|||True
HMSE_Robot|||True
HTTP|||True
ia_archiver|||True
IEAutoDiscovery|||True
iexplore|||True
Indexer1063|||True
JuicyBits_Search_0.04|||True
KnowItAll|||True
LBot|||True
Lycos_Spider_|||True
MetaGer_PreChecker0.1|||True
MFC_Tear_Sample|||True
AcadiaUniversityWebCensusClient|||True
AdSenserBot|||True
AlexfDownload|||True
BDFetch|||True
DiamondBot|||True
DorkBoy|||True
dpicella-fertilityweb.net|||True
dragonfly|||True
FavOrg|||True
MVAClient|||True
nicebot|||True
oBot|||True
page_prefetcher|||True
panscient.com|||True
psycheclone|||True
razorbak|||True
SURF|||True
TinDog2|||True
TMCrawler|||True
unknown/1.0|||True
Unknown Bot|||True
updated|||True
VadixBot|||True
WinHttp664114|||True
wwwrobot|||True
#1|||True
+SitiDi.net|||True
Dumbot|||True
e-SocietyRobot|||True
4.1.0|||True
4.Platz|||True
411.info|||True
abot|||True
AIBOT|||True
AnswerBus|||True
Apexoo|||True
appie|||True
AppleSyndication|||True
asked|||True
baa|||True
BeckyBot|||True
bender|||True
Bigsearch.ca|||True
Bimbot|||True
Blog|||True
Bloodhound|||True
BruinBot|||True
BuildCMS|||True
BurstFindCrawler|||True
caizhi|||True
Cazoodle|||True
ccubee|||True
cfetch|||True
CFNetwork|||True
CJNetworkQuality;|||True
CobWeb|||True
Combine|||True
complex_network_group|||True
ContactBot|||True
ConveraCrawler|||True
core-project|||True
crawler|||True
csci_b659|||True
CSE|||True
curl|||True
Custo|||True
DataFountains|||True
Digger|||True
Dillo|||True
DoCoMo|||True
Download|||True
Drupal|||True
DuxeT|||True
EasyDL|||True
EmeraldShield.com|||True
Encourage|||True
EuripBot|||True
Evaal|||True
Everest-Vulcan|||True
falcon|||True
FANGCrawl|||True
FAST|||True
Google-Sitemaps|||True
Gran|||True
gridwell|||True
GSiteCrawler|||True
Hackzilla|||True
HenryTheMiragoRobot|||True
hl_ftien_spider|||True
holmes|||True
HouxouCrawler|||True
HPL|||True
HTML2JPG|||True
HTMLParser|||True
favorstarbot|||True
FAX|||True
FeedChecker|||True
Findexa|||True
findlinks|||True
flyindex.net|||True
Forschungsportal|||True
FreeSurfer|||True
Fusion-ware.com|||True
FyberSpider|||True
g3.pl|||True
Gaisbot|||True
genieBot|||True
GeoBot|||True
geosign-crawler|||True
Gigabot|||True
gnome-vfs|||True
GOD|||True
GOFORITBOT|||True
goget|||True
gonzo1|||True
hunter|||True
i1searchbot|||True
IBrowse|||True
ICC-Crawler|||True
ichiro|||True
ilial|||True
IlseBot|||True
IlTrovatore|||True
inet|||True
Infinity|||True
Internet|||True
IP2LocationBot|||True
IP2MapBot|||True
IP2PhraseBot|||True
IPAddressGuideBot|||True
IRLbot|||True
ISC|||True
iSEEKbot|||True
iVia|||True
Jakarta|||True
Jambot|||True
Java|||True
Jyxobot|||True
kakle-spider|||True
KakleBot|||True
Kazehakase|||True
KBeeBot|||True
Keep|||True
Keyword|||True
kooba|||True
KRetrieve|||True
Krugle|||True
ksibot|||True
lanshanbot|||True
LapozzBot|||True
larbin_2.6.3|||True
LarbinWebCrawler|||True
LGE-VX8100|||True
MQbot|||True
MSNPTC|||True
MSRBOT|||True
My|||True
NASA|||True
NaverBot-1.0|||True
Nelian|||True
nestReader|||True
NetAnts|||True
Netintelligence|||True
Nokia6682|||True
noxtrumbot|||True
Noydb|||True
NPBot|||True
NuSearch|||True
LMQueueBot|||True
LocalcomBot|||True
locallytargetbot|||True
Lsearch|||True
LTH|||True
lwp-trivial|||True
LWP::Simple|||True
Mail.Ru|||True
McBot|||True
Metasearch|||True
metatagsdir|||True
Microsoft|||True
MicroStation|||True
miniRank|||True
Missigua|||True
Moreoverbot|||True
Most|||True
MOT-A-2B|||True
NWSpider|||True
ObjectsSearch|||True
OCP|||True
Omri|||True
"onCHECK-Robot|||"|||True
OneWorldSearch|||True
Oracle|||True
Orbiter|||True
OutfoxBot|||True
ozelot|||True
P3P|||True
page_verifier|||True
PageBitesHyperBot|||True
Pagebull|||True
PayPal|||True
PEAR|||True
PediaSearch.com|||True
PeerFactor|||True
permail|||True
PHP|||True
Pingdom|||True
bigbrother|||True
NetResearchServer|||True
NetSprint|||True
NewsGator|||True
newtelligence|||True
NextGenSearchBot|||True
NextopiaBOT|||True
NG|||True
NoBot|||True
Shim-Crawler|||True
pipeLiner|||True
PlantyNet_WebRobot|||True
Pompos|||True
PrivacyFinder|||True
Privoxy|||True
Program|||True
psbot|||True
pulseBot|||True
PycURL|||True
PyQuery|||True
Python-urllib|||True
RAMPyBot|||True
RedBot|||True
REL|||True
Robozilla|||True
RPT-HTTPClient|||True
RufusBot|||True
RwB's|||True
SafariBookmarkChecker|||True
SandCrawler|||True
SBIder|||True
schibstedsokbot|||True
Schism|||True
Schmozilla|||True
ScSpider|||True
Seekbot|||True
Sensis|||True
shaboyi|||True
ShopWiki|||True
silk|||True
SitemapsPal.com|||True
SitiDi.net|||True
Slurpy|||True
SmartyBot|||True
sna-0.0.1|||True
snap.com|||True
Snapbot|||True
Snoopy|||True
Sogou|||True
sohu|||True
Space|||True
Speedy|||True
Spider|||True
SpokeSpider|||True
sproose|||True
StackRambler|||True
STEROID|||True
Sunrise|||True
SuperPagesBot|||True
SurveyBot|||True
Syntryx|||True
Tcl|||True
Teleport|||True
test|||True
thumbshots-de-Bot|||True
TMBot|||True
toddwe6|||True
trafficbloater|||True
TurnitinBot|||True
TutorGigBot|||True
Twisted|||True
USyd-NLP-Spider|||True
Vacobot;|||True
VB|||True
versus|||True
ViagraBot|||True
VisBot|||True
Vision|||True
VMBot|||True
VSynCrawler|||True
W3CRobot|||True
WannaBe|||True
Web|||True
Wells|||True
WeRelateBot|||True
Wget|||True
WinkBot|||True
WinPodder|||True
WIRE|||True
WordPress|||True
WorQmada|||True
wwwster|||True
Xiino|||True
YamBot-USA|||True
Yandex|||True
Yeti|||True
yggdrasil|||True
Yooda|||True
zerxbot|||True
Zeus|||True
WWW-Mechanize|||True
Xenu|||True
Yahoo|||True
boitho.com-dc|||True
bot|||True
OmniExplorer_Bot|||True
yacy|||True
zoomspider|||True
Accoona|||True
Ace Explorer|||True
Acorn/Nutch|||True
aipbot|||True
Amfibibot|||True
MS Search|||True
NetSurf|||True
owsBot|||True
ozzie|||True
PCbot|||True
polybot|||True
puf|||True
RSS-Reader/0.2|||True
RSS-SPIDER|||True
SmallProxy|||True
TeamSoft WinInet Component|||True
tmsnbot|||True
Trailfire-bot|||True
ULTRA NAZI TIME-TRAVELLING SPAMBOT|||True
UnSpun|||True
URL_Spider_Pro|||True
W3C_Validator|||True
Willow Internet Crawler|||True
World-Check URL-Checker|||True
end_Http_Client|||True
AurNet07|||True
BrightCrawler|||True
bwh3_user_agent|||True
Connotea|||True
CookieMonster|||True
CorenSearchBot|||True
CWD DTeam|||True
DataCha0s|||True
DeadLinkCheck|||True
eStyleSearch|||True
foo|||True
ForAll.pl-Crawler|||True
LargeSmall|||True
LeechGet|||True
lwp-request|||True
MCT Spider|||True
Mister Pix|||True
Mister Wong-Bot|||True
MnoGoSearch|||True
123spider-Bot|||True
8484 Boston|||True
A1 Keyword|||True
A1 Sitemap|||True
AideRSS|||True
AKHBOT|||True
aranhabot|||True
ASAHA|||True
Atomic_Email_Hunter|||True
Zend_Http_Client|||True
Acoon-Robot|||True
wepbot|||True
Apoena 2.0|||True
Mozilla crawl|||True
User-Agent: FPLinkChecker|||True
FPLinkChecker|||True
User-Agent: DoCoMo|||True
andererbrowser|||True
autohotkey|||True
btwebclient|||True
freewebmonitoring sitechecker|||True
funnelcrawler|||True
google photos screensaver|||True
incoming!|||True
leaptag|||True
-DIE-KRAEHE-|||True
4anything.com|||True
A-Online|||True
aardvark-crawler|||True
ABCdatos|||True
Aberja|||True
About|||True
Accelatech|||True
Ack|||True
AESOP_com_SpiderMan|||True
agadine|||True
Agent-SharewarePlazaFileCheckBot|||True
Aladin|||True
Aleksika|||True
AlkalineBOT|||True
Allesklar/0.1|||True
AnnoMille|||True
antibot-V1.1.5|||True
AnzwersCrawl|||True
Aport|||True
ArachBot|||True
Arachnoidea|||True
ArchitextSpider|||True
Arikus_Spider|||True
Asahina-Antenna|||True
ask.24x.info|||True
ASPSeek|||True
ASSORT|||True
asterias|||True
AtlocalBot|||True
Atomz|||True
augurfind|||True
augurnfind|||True
AV|||True
axadine|||True
BaiduImagespider|||True
BarraHomeCrawler|||True
bdcindexer_2.6.2|||True
BeamMachine|||True
beautybot|||True
BigCliqueBOT|||True
BIGLOTRON|||True
Bitacle|||True
BlitzBOT@tricus.net|||True
BravoBrian|||True
BSDSeek|||True
BStop.BravoBrian.it|||True
BTbot|||True
BullsEye|||True
bumblebee@relevare.com|||True
Buscaplus|||True
carleson|||True
Catall|||True
Ceramic|||True
ChristCRAWLER|||True
CipinetBot|||True
ClariaBot|||True
Claymont.com|||True
CloakDetect|||True
Clushbot|||True
CoBITSProbe|||True
Cogentbot|||True
collage.cgi|||True
"cometrics-bot|||"|||True
